sale_date,product_id,total_items_sold,total_revenue
2025-06-06,38,5,465.00
2025-06-06,8,2,360.00
2025-06-06,7,2,230.00
2025-06-05,1,1018,66605.00
2025-06-05,2,374,31970.00
2025-06-05,15,91,10690.00
2025-06-05,17,86,10065.00
2025-06-05,44,110,9040.00
2025-06-05,45,75,7700.00
2025-06-05,3,63,7395.00
2025-06-05,20,51,6040.00
2025-06-05,16,30,4455.00
2025-06-05,18,29,4240.00
2025-06-05,46,22,2920.00
2025-06-05,4,17,1120.00
2025-06-05,7,6,715.00
2025-06-05,8,4,685.00
2025-06-05,37,9,585.00
2025-06-05,19,4,580.00
2025-06-05,5,5,445.00
2025-06-05,6,2,230.00
2025-06-05,38,2,170.00
2025-06-04,1,1485,97320.00
2025-06-04,2,541,46385.00
2025-06-04,17,147,17205.00
2025-06-04,15,125,14775.00
2025-06-04,3,118,13870.00
2025-06-04,44,120,9980.00
2025-06-04,45,89,9325.00
2025-06-04,20,62,7230.00
2025-06-04,18,42,6195.00
2025-06-04,16,36,5465.00
2025-06-04,46,24,3180.00
2025-06-04,19,14,2030.00
2025-06-04,5,18,1530.00
2025-06-04,7,10,1150.00
2025-06-04,37,17,1120.00
2025-06-04,4,11,715.00
2025-06-04,6,3,370.00
2025-06-04,38,4,340.00
2025-06-04,8,1,145.00
2025-06-03,1,1634,107230.00
2025-06-03,2,660,56820.00
2025-06-03,17,148,17545.00
2025-06-03,15,139,16635.00
2025-06-03,45,144,14925.00
2025-06-03,3,111,13015.00
2025-06-03,44,153,12760.00
2025-06-03,20,87,10280.00
2025-06-03,16,36,5570.00
2025-06-03,18,27,4125.00
2025-06-03,19,18,2750.00
2025-06-03,46,15,1980.00
2025-06-03,7,16,1965.00
2025-06-03,4,13,860.00
2025-06-03,37,12,780.00
2025-06-03,38,7,595.00
2025-06-03,5,7,595.00
2025-06-03,8,3,470.00
2025-06-03,39,3,395.00
2025-06-03,6,3,345.00
2025-06-02,1,1647,107775.00
2025-06-02,2,588,50520.00
2025-06-02,17,153,18095.00
2025-06-02,15,152,17880.00
2025-06-02,45,157,16050.00
2025-06-02,3,114,13560.00
2025-06-02,44,151,12380.00
2025-06-02,20,66,7790.00
2025-06-02,18,44,6730.00
2025-06-02,16,30,4420.00
2025-06-02,46,24,3240.00
2025-06-02,7,11,1365.00
2025-06-02,19,9,1305.00
2025-06-02,38,9,765.00
2025-06-02,37,10,695.00
2025-06-02,4,7,455.00
2025-06-02,39,3,370.00
2025-06-02,6,3,345.00
2025-06-02,5,3,255.00
2025-06-01,1,1538,100735.00
2025-06-01,2,552,47580.00
2025-06-01,17,171,20265.00
2025-06-01,15,113,13345.00
2025-06-01,3,104,12560.00
2025-06-01,45,99,10225.00
2025-06-01,44,123,10060.00
2025-06-01,20,59,6885.00
2025-06-01,18,40,5870.00
2025-06-01,16,28,4165.00
2025-06-01,46,20,2780.00
2025-06-01,7,10,1250.00
2025-06-01,37,18,1185.00
2025-06-01,4,15,1020.00
2025-06-01,19,6,870.00
2025-06-01,5,9,765.00
2025-06-01,38,6,510.00
2025-06-01,6,3,370.00
2025-06-01,39,3,345.00
2025-06-01,8,2,290.00
2025-05-31,1,1534,100730.00
2025-05-31,2,548,46980.00
2025-05-31,17,148,17270.00
2025-05-31,44,180,14660.00
2025-05-31,15,117,13955.00
2025-05-31,45,119,12350.00
2025-05-31,3,95,11250.00
2025-05-31,18,43,6760.00
2025-05-31,20,57,6680.00
2025-05-31,16,32,4920.00
2025-05-31,46,23,3140.00
2025-05-31,19,7,1015.00
2025-05-31,37,13,875.00
2025-05-31,7,7,830.00
2025-05-31,4,11,745.00
2025-05-31,5,6,530.00
2025-05-31,38,5,425.00
2025-05-31,39,1,115.00
2025-05-30,1,1465,95825.00
2025-05-30,2,566,48490.00
2025-05-30,17,141,16565.00
2025-05-30,15,125,14850.00
2025-05-30,44,179,14620.00
2025-05-30,45,111,11275.00
2025-05-30,3,83,9870.00
2025-05-30,20,63,7295.00
2025-05-30,16,33,5205.00
2025-05-30,46,23,3020.00
2025-05-30,18,20,3005.00
2025-05-30,19,11,1770.00
2025-05-30,7,11,1315.00
2025-05-30,37,16,1070.00
2025-05-30,4,13,875.00
2025-05-30,5,7,595.00
2025-05-30,8,4,580.00
2025-05-30,6,4,460.00
2025-05-30,38,4,340.00
2025-05-29,1,1067,70150.00
2025-05-29,2,411,35555.00
2025-05-29,17,107,12630.00
2025-05-29,15,101,12090.00
2025-05-29,44,112,9280.00
2025-05-29,45,89,9200.00
2025-05-29,3,67,7905.00
2025-05-29,20,58,6795.00
2025-05-29,16,26,3840.00
2025-05-29,18,19,2790.00
2025-05-29,46,11,1460.00
2025-05-29,7,8,920.00
2025-05-29,37,13,890.00
2025-05-29,4,13,860.00
2025-05-29,38,9,765.00
2025-05-29,5,7,615.00
2025-05-29,19,2,290.00
2025-05-29,8,2,290.00
2025-05-29,39,1,115.00
2025-05-28,1,1052,68875.00
2025-05-28,2,377,32425.00
2025-05-28,17,120,14050.00
2025-05-28,15,112,13355.00
2025-05-28,44,112,9180.00
2025-05-28,3,76,8990.00
2025-05-28,45,81,8300.00
2025-05-28,20,43,5045.00
2025-05-28,18,30,4560.00
2025-05-28,16,29,4415.00
2025-05-28,46,13,1810.00
2025-05-28,4,12,780.00
2025-05-28,37,10,665.00
2025-05-28,5,7,595.00
2025-05-28,19,4,580.00
2025-05-28,6,4,460.00
2025-05-28,7,3,395.00
2025-05-28,38,2,170.00
2025-05-28,39,1,140.00
2025-05-27,1,1426,93530.00
2025-05-27,2,443,38175.00
2025-05-27,17,109,12810.00
2025-05-27,45,120,12300.00
2025-05-27,44,141,11500.00
2025-05-27,15,90,10500.00
2025-05-27,3,76,9015.00
2025-05-27,20,58,6720.00
2025-05-27,16,31,4705.00
2025-05-27,18,29,4345.00
2025-05-27,46,13,1780.00
2025-05-27,19,8,1265.00
2025-05-27,37,17,1120.00
2025-05-27,5,8,720.00
2025-05-27,38,7,595.00
2025-05-27,39,3,395.00
2025-05-27,4,6,390.00
2025-05-27,6,3,370.00
2025-05-27,7,3,345.00
2025-05-27,8,2,325.00
2025-05-26,1,1336,87710.00
2025-05-26,2,408,35020.00
2025-05-26,17,117,13780.00
2025-05-26,15,113,13370.00
2025-05-26,44,144,11940.00
2025-05-26,3,78,9170.00
2025-05-26,45,77,8000.00
2025-05-26,20,59,6910.00
2025-05-26,18,30,4490.00
2025-05-26,16,28,4270.00
2025-05-26,46,13,1780.00
2025-05-26,19,8,1230.00
2025-05-26,37,16,1055.00
2025-05-26,7,9,1035.00
2025-05-26,38,7,615.00
2025-05-26,4,9,585.00
2025-05-26,8,2,290.00
2025-05-26,5,2,170.00
2025-05-25,1,1135,74135.00
2025-05-25,2,393,33945.00
2025-05-25,17,114,13460.00
2025-05-25,15,112,13380.00
2025-05-25,44,150,12200.00
2025-05-25,45,99,10350.00
2025-05-25,3,68,7945.00
2025-05-25,16,34,5140.00
2025-05-25,20,41,4940.00
2025-05-25,18,26,3875.00
2025-05-25,46,19,2560.00
2025-05-25,19,6,940.00
2025-05-25,37,12,795.00
2025-05-25,38,9,765.00
2025-05-25,7,5,575.00
2025-05-25,5,4,360.00
2025-05-25,39,3,345.00
2025-05-25,4,5,325.00
2025-05-25,8,2,325.00
2025-05-24,1,883,57980.00
2025-05-24,2,326,27910.00
2025-05-24,17,105,12250.00
2025-05-24,15,91,10765.00
2025-05-24,3,61,7165.00
2025-05-24,45,69,7050.00
2025-05-24,44,86,6900.00
2025-05-24,20,42,5055.00
2025-05-24,18,19,2965.00
2025-05-24,16,18,2855.00
2025-05-24,46,18,2460.00
2025-05-24,19,7,1015.00
2025-05-24,37,15,975.00
2025-05-24,7,6,690.00
2025-05-24,38,8,680.00
2025-05-24,4,10,650.00
2025-05-24,5,7,595.00
2025-05-24,8,3,470.00
2025-05-24,6,2,230.00
2025-05-24,39,1,115.00
2025-05-23,1,1513,99125.00
2025-05-23,2,503,43235.00
2025-05-23,17,123,14345.00
2025-05-23,15,110,12825.00
2025-05-23,45,116,11925.00
2025-05-23,44,116,9400.00
2025-05-23,3,77,9080.00
2025-05-23,20,71,8265.00
2025-05-23,16,33,4925.00
2025-05-23,18,28,4130.00
2025-05-23,46,19,2590.00
2025-05-23,19,9,1305.00
2025-05-23,37,16,1040.00
2025-05-23,38,11,935.00
2025-05-23,4,11,730.00
2025-05-23,5,8,680.00
2025-05-23,6,4,460.00
2025-05-23,7,4,460.00
2025-05-23,8,1,145.00
2025-05-23,39,1,115.00
2025-05-22,1,1439,94330.00
2025-05-22,2,474,41010.00
2025-05-22,17,126,15265.00
2025-05-22,15,127,15255.00
2025-05-22,44,146,12000.00
2025-05-22,45,114,11900.00
2025-05-22,3,89,10510.00
2025-05-22,20,72,8530.00
2025-05-22,16,28,4200.00
2025-05-22,18,24,3550.00
2025-05-22,37,44,2890.00
2025-05-22,46,17,2390.00
2025-05-22,19,11,1630.00
2025-05-22,7,11,1365.00
2025-05-22,4,20,1300.00
2025-05-22,39,4,460.00
2025-05-22,5,4,340.00
2025-05-22,38,4,340.00
2025-05-22,6,2,230.00
2025-05-22,8,1,145.00
2025-05-22,36,1,25.00
2025-05-21,1,1630,107180.00
2025-05-21,2,562,48150.00
2025-05-21,17,164,19310.00
2025-05-21,15,125,14850.00
2025-05-21,45,125,12850.00
2025-05-21,44,150,12200.00
2025-05-21,3,101,11815.00
2025-05-21,20,69,8235.00
2025-05-21,16,35,5495.00
2025-05-21,18,29,4205.00
2025-05-21,46,24,3390.00
2025-05-21,19,16,2495.00
2025-05-21,37,26,1810.00
2025-05-21,4,13,875.00
2025-05-21,5,8,740.00
2025-05-21,38,7,615.00
2025-05-21,7,5,600.00
2025-05-21,8,1,145.00
2025-05-21,6,1,115.00
2025-05-21,39,1,115.00
2025-05-21,36,1,25.00
2025-05-20,1,1350,88395.00
2025-05-20,2,454,39350.00
2025-05-20,15,120,14500.00
2025-05-20,45,119,12325.00
2025-05-20,44,137,11320.00
2025-05-20,17,89,10385.00
2025-05-20,3,85,9950.00
2025-05-20,20,64,7435.00
2025-05-20,16,32,4885.00
2025-05-20,18,26,3770.00
2025-05-20,46,16,2230.00
2025-05-20,19,9,1305.00
2025-05-20,7,11,1290.00
2025-05-20,37,12,780.00
2025-05-20,5,7,675.00
2025-05-20,4,10,665.00
2025-05-20,8,3,435.00
2025-05-20,38,5,425.00
2025-05-20,6,3,370.00
2025-05-20,39,2,230.00
2025-05-19,1,1449,94665.00
2025-05-19,2,534,45890.00
2025-05-19,17,114,13485.00
2025-05-19,15,110,12875.00
2025-05-19,3,107,12455.00
2025-05-19,45,120,12250.00
2025-05-19,44,107,8740.00
2025-05-19,20,65,7550.00
2025-05-19,18,36,5255.00
2025-05-19,16,30,4525.00
2025-05-19,46,30,4230.00
2025-05-19,19,16,2390.00
2025-05-19,37,21,1410.00
2025-05-19,7,11,1340.00
2025-05-19,4,9,585.00
2025-05-19,5,6,510.00
2025-05-19,38,6,510.00
2025-05-19,8,1,145.00
2025-05-19,39,1,115.00
2025-05-19,36,1,25.00
2025-05-18,1,1238,80845.00
2025-05-18,2,504,43260.00
2025-05-18,17,148,17320.00
2025-05-18,15,118,14095.00
2025-05-18,44,142,11600.00
2025-05-18,45,104,10650.00
2025-05-18,3,86,9990.00
2025-05-18,20,70,8150.00
2025-05-18,16,35,5320.00
2025-05-18,46,24,3180.00
2025-05-18,18,20,2970.00
2025-05-18,19,9,1375.00
2025-05-18,37,20,1300.00
2025-05-18,7,11,1290.00
2025-05-18,39,6,690.00
2025-05-18,4,10,650.00
2025-05-18,38,5,465.00
2025-05-18,5,5,425.00
2025-05-18,8,2,325.00
2025-05-18,36,1,25.00
2025-05-17,1,1465,95690.00
2025-05-17,2,498,42830.00
2025-05-17,17,134,15735.00
2025-05-17,15,133,15645.00
2025-05-17,45,104,10725.00
2025-05-17,44,124,10020.00
2025-05-17,3,59,6935.00
2025-05-17,20,54,6210.00
2025-05-17,16,37,5645.00
2025-05-17,18,33,4890.00
2025-05-17,46,23,3050.00
2025-05-17,7,14,1610.00
2025-05-17,19,11,1595.00
2025-05-17,4,13,845.00
2025-05-17,38,9,785.00
2025-05-17,37,10,650.00
2025-05-17,5,5,425.00
2025-05-17,6,2,230.00
2025-05-17,8,1,180.00
2025-05-17,39,1,140.00
2025-05-17,36,1,25.00
2025-05-16,1,1422,93000.00
2025-05-16,2,489,41845.00
2025-05-16,17,140,16375.00
2025-05-16,15,119,13910.00
2025-05-16,44,135,11060.00
2025-05-16,45,97,9825.00
2025-05-16,3,78,9170.00
2025-05-16,20,52,6130.00
2025-05-16,18,31,4600.00
2025-05-16,16,26,4015.00
2025-05-16,7,14,1810.00
2025-05-16,46,12,1680.00
2025-05-16,37,19,1235.00
2025-05-16,19,7,1085.00
2025-05-16,4,11,730.00
2025-05-16,5,6,510.00
2025-05-16,6,2,230.00
2025-05-16,38,1,85.00
2025-05-15,1,1362,89535.00
2025-05-15,2,487,41655.00
2025-05-15,17,150,17525.00
2025-05-15,15,119,14235.00
2025-05-15,45,114,11750.00
2025-05-15,3,83,9695.00
2025-05-15,44,117,9620.00
2025-05-15,20,72,8355.00
2025-05-15,16,29,4625.00
2025-05-15,18,29,4275.00
2025-05-15,46,11,1460.00
2025-05-15,7,10,1225.00
2025-05-15,19,7,1015.00
2025-05-15,4,12,780.00
2025-05-15,37,12,780.00
2025-05-15,38,9,765.00
2025-05-15,5,3,255.00
2025-05-15,6,2,230.00
2025-05-15,8,1,180.00
2025-05-15,39,1,115.00
2025-05-15,36,2,50.00
2025-05-14,1,1637,107395.00
2025-05-14,2,576,49600.00
2025-05-14,17,169,19835.00
2025-05-14,15,137,16330.00
2025-05-14,45,139,14175.00
2025-05-14,44,134,10900.00
2025-05-14,20,78,9070.00
2025-05-14,3,68,7895.00
2025-05-14,16,42,6300.00
2025-05-14,18,39,5970.00
2025-05-14,46,24,3330.00
2025-05-14,37,23,1585.00
2025-05-14,19,9,1410.00
2025-05-14,7,10,1250.00
2025-05-14,38,13,1145.00
2025-05-14,4,11,715.00
2025-05-14,5,7,615.00
2025-05-14,8,2,290.00
2025-05-14,6,2,230.00
2025-05-14,39,1,115.00
2025-05-13,1,1646,107695.00
2025-05-13,2,566,48650.00
2025-05-13,17,208,24470.00
2025-05-13,15,149,17985.00
2025-05-13,3,114,13460.00
2025-05-13,45,116,11925.00
2025-05-13,44,140,11560.00
2025-05-13,20,68,8020.00
2025-05-13,16,46,6950.00
2025-05-13,18,42,6230.00
2025-05-13,19,19,2860.00
2025-05-13,46,21,2760.00
2025-05-13,4,20,1360.00
2025-05-13,37,19,1235.00
2025-05-13,7,8,970.00
2025-05-13,6,4,460.00
2025-05-13,39,3,395.00
2025-05-13,5,4,340.00
2025-05-13,8,1,145.00
2025-05-13,38,1,85.00
2025-05-12,1,1373,89875.00
2025-05-12,2,567,48855.00
2025-05-12,17,156,18340.00
2025-05-12,15,141,16990.00
2025-05-12,44,158,13260.00
2025-05-12,45,120,12600.00
2025-05-12,3,96,11615.00
2025-05-12,20,76,8890.00
2025-05-12,16,37,5680.00
2025-05-12,18,35,5110.00
2025-05-12,46,24,3330.00
2025-05-12,19,15,2210.00
2025-05-12,38,12,1040.00
2025-05-12,5,10,850.00
2025-05-12,7,6,715.00
2025-05-12,37,8,580.00
2025-05-12,8,3,435.00
2025-05-12,4,5,355.00
2025-05-12,6,1,115.00
2025-05-12,36,2,50.00
2025-05-11,1,1603,105470.00
2025-05-11,2,536,46240.00
2025-05-11,17,159,18910.00
2025-05-11,15,119,14385.00
2025-05-11,44,156,13040.00
2025-05-11,3,79,9535.00
2025-05-11,45,78,8100.00
2025-05-11,20,58,6845.00
2025-05-11,16,43,6760.00
2025-05-11,18,35,5355.00
2025-05-11,46,15,2070.00
2025-05-11,19,11,1630.00
2025-05-11,8,6,940.00
2025-05-11,7,7,855.00
2025-05-11,4,10,665.00
2025-05-11,38,7,595.00
2025-05-11,37,8,535.00
2025-05-11,5,6,510.00
2025-05-11,6,1,115.00
2025-05-11,39,1,115.00
2025-05-10,1,1473,96855.00
2025-05-10,2,450,38670.00
2025-05-10,15,151,18215.00
2025-05-10,17,130,15400.00
2025-05-10,3,120,14075.00
2025-05-10,44,156,13240.00
2025-05-10,45,119,12325.00
2025-05-10,16,42,6650.00
2025-05-10,20,55,6425.00
2025-05-10,18,32,4920.00
2025-05-10,46,23,3080.00
2025-05-10,19,8,1195.00
2025-05-10,7,8,970.00
2025-05-10,37,11,715.00
2025-05-10,38,8,700.00
2025-05-10,4,10,650.00
2025-05-10,8,2,290.00
2025-05-10,5,3,275.00
2025-05-10,39,2,230.00
2025-05-10,6,2,230.00
2025-05-09,1,1291,84980.00
2025-05-09,2,413,35305.00
2025-05-09,17,111,12940.00
2025-05-09,15,103,12145.00
2025-05-09,45,99,10175.00
2025-05-09,44,109,8920.00
2025-05-09,3,66,7740.00
2025-05-09,20,44,5135.00
2025-05-09,16,32,4710.00
2025-05-09,18,24,3550.00
2025-05-09,46,20,2660.00
2025-05-09,19,9,1340.00
2025-05-09,37,9,630.00
2025-05-09,5,7,615.00
2025-05-09,7,4,485.00
2025-05-09,4,5,325.00
2025-05-09,6,1,115.00
2025-05-09,39,1,115.00
2025-05-09,38,1,85.00
2025-05-08,1,1308,86040.00
2025-05-08,2,435,37375.00
2025-05-08,17,116,13715.00
2025-05-08,15,104,12585.00
2025-05-08,44,128,10400.00
2025-05-08,3,76,8865.00
2025-05-08,45,68,7025.00
2025-05-08,20,53,6195.00
2025-05-08,16,22,3400.00
2025-05-08,18,16,2390.00
2025-05-08,46,14,1940.00
2025-05-08,19,13,1920.00
2025-05-08,7,9,1110.00
2025-05-08,37,12,780.00
2025-05-08,8,4,615.00
2025-05-08,39,3,370.00
2025-05-08,4,4,260.00
2025-05-08,38,2,170.00
2025-05-08,6,1,115.00
2025-05-08,5,1,85.00
2025-05-08,36,1,25.00
2025-05-07,1,848,55615.00
2025-05-07,2,266,22890.00
2025-05-07,15,73,8695.00
2025-05-07,17,66,7690.00
2025-05-07,45,74,7525.00
2025-05-07,3,57,6655.00
2025-05-07,44,77,6380.00
2025-05-07,20,42,4905.00
2025-05-07,16,19,2895.00
2025-05-07,46,16,2110.00
2025-05-07,7,16,1865.00
2025-05-07,18,12,1845.00
2025-05-07,4,22,1430.00
2025-05-07,5,10,850.00
2025-05-07,19,3,470.00
2025-05-07,38,5,465.00
2025-05-07,37,7,455.00
2025-05-07,6,2,255.00
2025-05-07,8,1,180.00
2025-05-07,39,1,115.00
2025-05-07,36,1,25.00
2025-05-06,1,580,37895.00
2025-05-06,2,204,17560.00
2025-05-06,15,74,8735.00
2025-05-06,17,65,7775.00
2025-05-06,3,45,5275.00
2025-05-06,45,48,4925.00
2025-05-06,44,49,3980.00
2025-05-06,20,28,3295.00
2025-05-06,46,20,2900.00
2025-05-06,18,17,2570.00
2025-05-06,16,13,2025.00
2025-05-06,5,8,680.00
2025-05-06,7,5,575.00
2025-05-06,8,3,505.00
2025-05-06,19,3,435.00
2025-05-06,4,4,260.00
2025-05-06,37,4,260.00
2025-05-06,6,1,115.00
2025-05-06,39,1,115.00
2025-05-05,1,1052,69295.00
2025-05-05,2,348,29980.00
2025-05-05,17,127,14980.00
2025-05-05,15,107,12605.00
2025-05-05,44,101,8340.00
2025-05-05,45,60,6175.00
2025-05-05,3,50,5825.00
2025-05-05,20,47,5430.00
2025-05-05,16,26,4085.00
2025-05-05,18,19,2895.00
2025-05-05,46,13,1750.00
2025-05-05,19,7,1155.00
2025-05-05,7,10,1150.00
2025-05-05,37,12,780.00
2025-05-05,5,6,510.00
2025-05-05,39,4,460.00
2025-05-05,38,5,445.00
2025-05-05,4,6,390.00
2025-05-05,6,1,115.00
2025-05-04,1,1130,74095.00
2025-05-04,2,337,29065.00
2025-05-04,17,119,14085.00
2025-05-04,15,87,10280.00
2025-05-04,44,106,8720.00
2025-05-04,45,81,8475.00
2025-05-04,3,70,8250.00
2025-05-04,20,42,4855.00
2025-05-04,18,26,3910.00
2025-05-04,16,19,2825.00
2025-05-04,46,14,1910.00
2025-05-04,19,6,905.00
2025-05-04,7,6,715.00
2025-05-04,38,8,700.00
2025-05-04,37,8,550.00
2025-05-04,5,6,530.00
2025-05-04,6,3,345.00
2025-05-04,4,5,340.00
2025-05-04,39,2,255.00
2025-05-04,36,2,50.00
2025-05-03,1,826,54155.00
2025-05-03,2,304,26200.00
2025-05-03,17,100,11775.00
2025-05-03,15,71,8515.00
2025-05-03,3,69,8060.00
2025-05-03,44,89,7260.00
2025-05-03,45,52,5450.00
2025-05-03,18,24,3550.00
2025-05-03,20,26,3115.00
2025-05-03,16,14,2240.00
2025-05-03,46,14,1850.00
2025-05-03,19,6,905.00
2025-05-03,7,7,830.00
2025-05-03,37,10,665.00
2025-05-03,38,3,275.00
2025-05-03,4,3,195.00
2025-05-03,5,2,170.00
2025-05-03,39,1,115.00
2025-05-03,36,1,25.00
2025-05-02,1,975,64260.00
2025-05-02,2,343,29495.00
2025-05-02,17,101,11665.00
2025-05-02,15,92,11005.00
2025-05-02,3,68,7970.00
2025-05-02,45,75,7575.00
2025-05-02,44,83,6840.00
2025-05-02,20,42,4905.00
2025-05-02,16,23,3545.00
2025-05-02,18,17,2570.00
2025-05-02,46,12,1650.00
2025-05-02,7,13,1495.00
2025-05-02,19,6,940.00
2025-05-02,4,9,585.00
2025-05-02,37,8,535.00
2025-05-02,5,3,255.00
2025-05-02,38,3,255.00
2025-05-02,6,2,230.00
2025-05-02,36,4,100.00
2025-05-01,1,1015,66500.00
2025-05-01,2,340,29560.00
2025-05-01,17,129,15235.00
2025-05-01,15,118,14170.00
2025-05-01,3,82,9655.00
2025-05-01,45,91,9625.00
2025-05-01,44,87,7100.00
2025-05-01,20,53,6220.00
2025-05-01,18,27,4055.00
2025-05-01,46,19,2620.00
2025-05-01,16,13,2025.00
2025-05-01,7,13,1670.00
2025-05-01,37,16,1085.00
2025-05-01,4,9,585.00
2025-05-01,5,6,550.00
2025-05-01,19,3,470.00
2025-05-01,38,4,340.00
2025-05-01,8,2,325.00
2025-05-01,39,2,280.00
2025-04-30,1,1283,84370.00
2025-04-30,2,414,35490.00
2025-04-30,15,108,12670.00
2025-04-30,17,104,12060.00
2025-04-30,3,72,8430.00
2025-04-30,45,83,8425.00
2025-04-30,44,89,7220.00
2025-04-30,18,35,5215.00
2025-04-30,20,41,4790.00
2025-04-30,16,29,4275.00
2025-04-30,46,11,1490.00
2025-04-30,19,9,1305.00
2025-04-30,37,19,1250.00
2025-04-30,7,10,1200.00
2025-04-30,8,4,615.00
2025-04-30,4,9,585.00
2025-04-30,39,4,460.00
2025-04-30,38,4,340.00
2025-04-30,5,4,340.00
2025-04-30,6,1,115.00
2025-04-30,36,1,25.00
2025-04-29,1,840,54855.00
2025-04-29,2,285,24625.00
2025-04-29,15,102,12105.00
2025-04-29,17,100,11675.00
2025-04-29,44,95,7980.00
2025-04-29,45,61,6250.00
2025-04-29,3,45,5300.00
2025-04-29,20,41,4790.00
2025-04-29,16,21,3220.00
2025-04-29,18,20,3075.00
2025-04-29,46,14,1910.00
2025-04-29,5,11,935.00
2025-04-29,37,12,825.00
2025-04-29,7,6,740.00
2025-04-29,4,7,470.00
2025-04-29,6,3,345.00
2025-04-29,38,4,340.00
2025-04-29,19,2,290.00
2025-04-29,39,1,115.00
2025-04-28,1,1049,68695.00
2025-04-28,2,315,27115.00
2025-04-28,17,85,9975.00
2025-04-28,15,82,9680.00
2025-04-28,3,78,9120.00
2025-04-28,44,85,6980.00
2025-04-28,45,65,6775.00
2025-04-28,20,46,5440.00
2025-04-28,16,23,3475.00
2025-04-28,18,17,2605.00
2025-04-28,46,14,2000.00
2025-04-28,37,26,1765.00
2025-04-28,4,11,715.00
2025-04-28,38,6,530.00
2025-04-28,7,4,460.00
2025-04-28,19,3,435.00
2025-04-28,5,5,425.00
2025-04-28,39,1,140.00
2025-04-27,1,1043,68170.00
2025-04-27,2,376,32200.00
2025-04-27,15,136,15940.00
2025-04-27,17,101,11715.00
2025-04-27,3,72,8480.00
2025-04-27,44,92,7540.00
2025-04-27,45,67,6725.00
2025-04-27,20,47,5505.00
2025-04-27,16,31,4705.00
2025-04-27,18,22,3470.00
2025-04-27,46,14,1970.00
2025-04-27,7,12,1455.00
2025-04-27,19,5,830.00
2025-04-27,4,12,780.00
2025-04-27,37,8,520.00
2025-04-27,8,3,470.00
2025-04-27,5,5,425.00
2025-04-27,38,4,340.00
2025-04-27,6,2,230.00
2025-04-27,39,1,115.00
2025-04-27,36,2,50.00
2025-04-26,1,1252,82640.00
2025-04-26,2,545,47165.00
2025-04-26,15,168,20195.00
2025-04-26,17,160,18700.00
2025-04-26,3,111,13140.00
2025-04-26,45,104,10925.00
2025-04-26,20,90,10800.00
2025-04-26,44,122,10180.00
2025-04-26,16,51,7850.00
2025-04-26,18,37,5750.00
2025-04-26,46,20,2660.00
2025-04-26,37,35,2485.00
2025-04-26,7,9,1060.00
2025-04-26,4,15,1005.00
2025-04-26,6,7,855.00
2025-04-26,19,5,760.00
2025-04-26,5,5,425.00
2025-04-26,38,1,85.00
2025-04-25,1,1108,72485.00
2025-04-25,2,358,30590.00
2025-04-25,15,110,13225.00
2025-04-25,17,99,11735.00
2025-04-25,3,77,8955.00
2025-04-25,45,72,7450.00
2025-04-25,20,63,7395.00
2025-04-25,44,81,6680.00
2025-04-25,18,25,3800.00
2025-04-25,16,18,2645.00
2025-04-25,37,24,1590.00
2025-04-25,46,12,1590.00
2025-04-25,38,8,700.00
2025-04-25,4,10,650.00
2025-04-25,5,6,510.00
2025-04-25,19,3,470.00
2025-04-25,6,3,345.00
2025-04-25,39,1,140.00
2025-04-25,7,1,115.00
2025-04-25,36,3,75.00
2025-04-24,1,1191,78690.00
2025-04-24,2,496,43280.00
2025-04-24,15,136,16840.00
2025-04-24,17,128,15170.00
2025-04-24,3,81,9640.00
2025-04-24,44,107,8800.00
2025-04-24,20,65,7800.00
2025-04-24,45,75,7750.00
2025-04-24,16,34,5035.00
2025-04-24,18,20,3005.00
2025-04-24,46,12,1710.00
2025-04-24,19,7,1120.00
2025-04-24,37,15,990.00
2025-04-24,7,6,765.00
2025-04-24,4,10,650.00
2025-04-24,5,6,530.00
2025-04-24,39,3,395.00
2025-04-24,8,2,325.00
2025-04-24,38,1,85.00
2025-04-23,1,1293,84735.00
2025-04-23,2,449,39145.00
2025-04-23,15,147,17530.00
2025-04-23,17,125,14675.00
2025-04-23,45,93,9825.00
2025-04-23,3,77,9105.00
2025-04-23,44,95,7860.00
2025-04-23,20,66,7840.00
2025-04-23,16,27,4055.00
2025-04-23,18,27,3985.00
2025-04-23,19,12,1880.00
2025-04-23,7,13,1695.00
2025-04-23,37,21,1395.00
2025-04-23,5,13,1145.00
2025-04-23,46,7,1000.00
2025-04-23,4,10,680.00
2025-04-23,38,7,615.00
2025-04-23,6,4,510.00
2025-04-23,8,1,180.00
2025-04-23,39,1,115.00
2025-04-23,36,2,50.00
2025-04-22,1,1205,79405.00
2025-04-22,2,441,38045.00
2025-04-22,17,131,15415.00
2025-04-22,15,103,12195.00
2025-04-22,3,75,8725.00
2025-04-22,45,79,8000.00
2025-04-22,44,64,5280.00
2025-04-22,18,32,4780.00
2025-04-22,20,30,3550.00
2025-04-22,16,23,3510.00
2025-04-22,46,11,1520.00
2025-04-22,4,15,975.00
2025-04-22,7,6,740.00
2025-04-22,19,5,725.00
2025-04-22,37,9,585.00
2025-04-22,38,4,380.00
2025-04-22,39,3,370.00
2025-04-22,8,2,290.00
2025-04-22,5,3,255.00
2025-04-22,6,1,115.00
2025-04-22,36,1,25.00
2025-04-21,1,1086,71100.00
2025-04-21,2,391,33655.00
